FILEID,STUSAB,SUMLEV,GEOCOMP,CHARITER,CIFSN,LOGRECNO,REGION,DIVISION,STATE,COUNTY,COUNTYCC,COUNTYSC,COUSUB,COUSUBCC,COUSUBSC,PLACE,PLACECC,PLACESC,TRACT,BLKGRP,BLOCK,IUC,CONCIT,CONCITCC,CONCITSC,AIANHH,AIANHHFP,AIANHHCC,AIHHTLI,AITSCE,AITS,AITSCC,TTRACT,TBLKGRP,ANRC,ANRCCC,CBSA,CBSASC,METDIV,CSA,NECTA,NECTASC,NECTADIV,CNECTA,CBSAPCI,NECTAPCI,UA,UASC,UATYPE,UR,CD,SLDU,SLDL,VTD,VTDI,RESERVE2,ZCTA5,SUBMCD,SUBMCDCC,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,RESERVE3,UGA,STATENS,COUNTYNS,COUSUBNS,PLACENS,CONCITNS,AIANHHNS,AITSNS,ANRCNS,SUBMCDNS,CD113,CD114,CD115,SLDU2,SLDU3,SLDU4,SLDL2,SLDL3,SLDL4,AIANHHSC,CSASC,CNECTASC,MEMI,NMEMI,PUMA,RESERVED
PLST,IL,511,0,0,,0000079,2,3,17,031,H1,,,,,,,,670600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,327032,0,Census Tract 6706,S,,1650,553,41.7839304,-87.6712975,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000080,2,3,17,031,H1,,,,,,,,670700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,326730,0,Census Tract 6707,S,,1491,540,41.7832972,-87.6673423,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000081,2,3,17,031,H1,,,,,,,,670800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,326299,0,Census Tract 6708,S,,1635,710,41.7829313,-87.6612568,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000082,2,3,17,031,H1,,,,,,,,670900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,326291,0,Census Tract 6709,S,,1351,648,41.7829807,-87.657713,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000083,2,3,17,031,H1,,,,,,,,671100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,245617,0,Census Tract 6711,S,,1259,478,41.7767823,-87.6614041,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000084,2,3,17,031,H1,,,,,,,,671200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,244922,0,Census Tract 6712,S,,1252,489,41.7767061,-87.6669138,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000085,2,3,17,031,H1,,,,,,,,671300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,484665,0,Census Tract 6713,S,,2688,944,41.7730081,-87.6716265,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000086,2,3,17,031,H1,,,,,,,,671400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,495627,0,Census Tract 6714,S,,2072,632,41.7729574,-87.6758662,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000087,2,3,17,031,H1,,,,,,,,671500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,741162,0,Census Tract 6715,S,,3221,1215,41.7682621,-87.6693749,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000088,2,3,17,031,H1,,,,,,,,671600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,407247,0,Census Tract 6716,S,,2495,1020,41.7697198,-87.6618277,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000089,2,3,17,031,H1,,,,,,,,671800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,324234,0,Census Tract 6718,S,,1422,501,41.7616169,-87.6559486,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000090,2,3,17,031,H1,,,,,,,,671900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,322062,0,Census Tract 6719,S,,1378,437,41.7619893,-87.6613144,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000091,2,3,17,031,H1,,,,,,,,672000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,995026,0,Census Tract 6720,S,,3735,1251,41.7621129,-87.6701173,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000092,2,3,17,031,H1,,,,,,,,680500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,163266,0,Census Tract 6805 (part),S,,599,279,41.7883106,-87.6519059,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000093,2,3,17,031,H1,,,,,,,,680600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,326466,0,Census Tract 6806,S,,1431,697,41.7830421,-87.6527671,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000094,2,3,17,031,H1,,,,,,,,680900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1033026,0,Census Tract 6809,S,,4019,2179,41.7759592,-87.6379633,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000095,2,3,17,031,H1,,,,,,,,681000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,651695,0,Census Tract 6810,S,,3498,1603,41.7751263,-87.6498291,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000096,2,3,17,031,H1,,,,,,,,681100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,652440,0,Census Tract 6811,S,,3517,1650,41.7689782,-87.6490537,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000097,2,3,17,031,H1,,,,,,,,681200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,794733,0,Census Tract 6812,S,,2716,1309,41.7698356,-87.6390532,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000098,2,3,17,031,H1,,,,,,,,681300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,721329,0,Census Tract 6813,S,,2936,1361,41.7607119,-87.640328,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000099,2,3,17,031,H1,,,,,,,,681400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,643432,0,Census Tract 6814,S,,3247,1296,41.7624031,-87.6488923,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000100,2,3,17,031,H1,,,,,,,,690300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,512064,0,Census Tract 6903,S,,2191,897,41.7682758,-87.6271221,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000101,2,3,17,031,H1,,,,,,,,690400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,651657,0,Census Tract 6904,S,,3464,1837,41.7688104,-87.619362,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000102,2,3,17,031,H1,,,,,,,,690500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,320686,0,Census Tract 6905,S,,877,480,41.7677998,-87.612567,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000103,2,3,17,031,H1,,,,,,,,690900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,655462,0,Census Tract 6909,S,,4520,2276,41.7612294,-87.6106216,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000104,2,3,17,031,H1,,,,,,,,691000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,648682,0,Census Tract 6910,S,,2492,1325,41.7610472,-87.620385,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000105,2,3,17,031,H1,,,,,,,,691100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,675736,0,Census Tract 6911,S,,3266,1542,41.7621612,-87.6295878,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000106,2,3,17,031,H1,,,,,,,,691200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1002990,10735,Census Tract 6912,S,,2847,1266,41.7551732,-87.6323849,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000107,2,3,17,031,H1,,,,,,,,691300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,647447,0,Census Tract 6913,S,,2448,1161,41.7537595,-87.6202335,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000108,2,3,17,031,H1,,,,,,,,691400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,656683,0,Census Tract 6914,S,,3611,1705,41.7557625,-87.6098904,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000109,2,3,17,031,H1,,,,,,,,691500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,671195,0,Census Tract 6915,S,,1930,949,41.7549836,-87.6004327,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000110,2,3,17,031,H1,,,,,,,,700100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,2311845,0,Census Tract 7001,S,,3427,1074,41.753248,-87.700662,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000111,2,3,17,031,H1,,,,,,,,700401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1482532,0,Census Tract 7004.01,S,,5923,1876,41.7448859,-87.7111866,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000112,2,3,17,031,H1,,,,,,,,700402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1148945,0,Census Tract 7004.02,S,,3914,1260,41.7384314,-87.7131627,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000113,2,3,17,031,H1,,,,,,,,700501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1670354,0,Census Tract 7005.01,S,,7125,2479,41.745422,-87.6909831,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000114,2,3,17,031,H1,,,,,,,,700502,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1722968,0,Census Tract 7005.02,S,,3036,1070,41.7391611,-87.6935351,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000115,2,3,17,031,H1,,,,,,,,710100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,215116,0,Census Tract 7101,S,,1275,650,41.7533907,-87.6419765,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000116,2,3,17,031,H1,,,,,,,,710200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,741528,0,Census Tract 7102,S,,5049,2264,41.755106,-87.649918,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000117,2,3,17,031,H1,,,,,,,,710300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,327582,0,Census Tract 7103,S,,1414,612,41.7534315,-87.6614981,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000118,2,3,17,031,H1,,,,,,,,710400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1002525,0,Census Tract 7104,S,,5651,2180,41.7530039,-87.669875,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000119,2,3,17,031,H1,,,,,,,,710500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,748392,0,Census Tract 7105,S,,4123,1901,41.7475422,-87.6697337,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000120,2,3,17,031,H1,,,,,,,,710600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,244933,0,Census Tract 7106,S,,1838,820,41.7476562,-87.6612447,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000121,2,3,17,031,H1,,,,,,,,710700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,490083,0,Census Tract 7107,S,,3583,1548,41.7477175,-87.656999,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000122,2,3,17,031,H1,,,,,,,,710800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,816273,0,Census Tract 7108,S,,5338,2350,41.7478424,-87.6485082,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000123,2,3,17,031,H1,,,,,,,,710900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,990854,0,Census Tract 7109,S,,2198,866,41.7422622,-87.6407949,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000124,2,3,17,031,H1,,,,,,,,711000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,654358,0,Census Tract 7110,S,,3475,1414,41.7387276,-87.6488589,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000125,2,3,17,031,H1,,,,,,,,711100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,653926,0,Census Tract 7111,S,,2835,1123,41.7385975,-87.6579716,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000126,2,3,17,031,H1,,,,,,,,711200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1102229,0,Census Tract 7112,S,,5145,2095,41.7402557,-87.669557,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000127,2,3,17,031,H1,,,,,,,,711300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,350019,0,Census Tract 7113,S,,1626,644,41.7332193,-87.6669416,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000128,2,3,17,031,H1,,,,,,,,711400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,747483,0,Census Tract 7114,S,,2654,958,41.7343459,-87.6526883,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000129,2,3,17,031,H1,,,,,,,,711500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,649393,0,Census Tract 7115,S,,2539,926,41.7334584,-87.638983,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000130,2,3,17,031,H1,,,,,,,,720200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,410010,0,Census Tract 7202 (part),S,,1011,448,41.7096727,-87.6612706,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000131,2,3,17,031,H1,,,,,,,,720700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,309527,0,Census Tract 7207 (part),S,,635,249,41.7042416,-87.6585357,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000132,2,3,17,031,H1,,,,,,,,730100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,660213,0,Census Tract 7301,S,,2424,952,41.7242562,-87.63904,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000133,2,3,17,031,H1,,,,,,,,730201,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,999817,0,Census Tract 7302.01,S,,5941,2642,41.7276577,-87.658274,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000134,2,3,17,031,H1,,,,,,,,730202,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,876174,0,Census Tract 7302.02,S,,3115,1111,41.7262026,-87.6490797,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000135,2,3,17,031,H1,,,,,,,,730300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,297687,0,Census Tract 7303,S,,1166,465,41.7275244,-87.664955,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000136,2,3,17,031,H1,,,,,,,,730400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1278083,0,Census Tract 7304,S,,3514,1363,41.7168823,-87.6506561,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000137,2,3,17,031,H1,,,,,,,,730500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,635364,0,Census Tract 7305 (part),S,,2059,828,41.7181244,-87.6376626,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000138,2,3,17,031,H1,,,,,,,,730600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,699957,0,Census Tract 7306 (part),S,,2392,828,41.7113698,-87.651761,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000139,2,3,17,031,H1,,,,,,,,730700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,282605,0,Census Tract 7307 (part),S,,34,16,41.7013364,-87.6553999,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000140,2,3,17,031,H1,,,,,,,,750100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,753304,0,Census Tract 7501 (part),S,,2309,890,41.6951514,-87.6558501,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000141,2,3,17,031,H1,,,,,,,,750200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,542865,0,Census Tract 7502 (part),S,,1267,499,41.6956383,-87.6652113,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000142,2,3,17,031,H1,,,,,,,,750500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1640784,0,Census Tract 7505 (part),S,,3358,1261,41.6858757,-87.6678033,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000143,2,3,17,031,H1,,,,,,,,750600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,842824,0,Census Tract 7506 (part),S,,2568,1028,41.6890689,-87.6562762,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000144,2,3,17,031,H1,,,,,,,,821200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,2943096,0,Census Tract 8212,S,,6003,2406,41.6669885,-87.673023,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000145,2,3,17,031,H1,,,,,,,,821300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1488630,128503,Census Tract 8213 (part),S,,5465,2088,41.654426,-87.6722154,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000146,2,3,17,031,H1,,,,,,,,821401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,112292,0,Census Tract 8214.01 (part),S,,370,185,41.664013,-87.6648835,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000147,2,3,17,031,H1,,,,,,,,821402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,104569,0,Census Tract 8214.02 (part),S,,167,76,41.6607649,-87.6637027,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000148,2,3,17,031,H1,,,,,,,,821500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,127665,0,Census Tract 8215 (part),S,,0,0,41.6488347,-87.6644293,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000149,2,3,17,031,H1,,,,,,,,821600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,3556635,0,Census Tract 8216,S,,4393,1752,41.7289993,-87.6965063,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000150,2,3,17,031,H1,,,,,,,,821700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1546757,0,Census Tract 8217,S,,4889,1838,41.72029,-87.7158603,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000151,2,3,17,031,H1,,,,,,,,821800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,2147408,0,Census Tract 8218,S,,5337,2026,41.7204828,-87.7011939,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000152,2,3,17,031,H1,,,,,,,,821900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,1902374,0,Census Tract 8219,S,,5233,1943,41.7115833,-87.6986044,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000153,2,3,17,031,H1,,,,,,,,823101,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,224317,0,Census Tract 8231.01 (part),S,,488,191,41.6822591,-87.7930744,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000154,2,3,17,031,H1,,,,,,,,823102,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,989916,32714,Census Tract 8231.02 (part),S,,713,287,41.6810515,-87.782684,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000155,2,3,17,031,H1,,,,,,,,823200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,6132008,197122,Census Tract 8232 (part),S,,3476,1336,41.673955,-87.7503469,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000156,2,3,17,031,H1,,,,,,,,823302,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,5535570,82300,Census Tract 8233.02,S,,5794,2615,41.6627799,-87.7252859,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000157,2,3,17,031,H1,,,,,,,,823303,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,2003888,0,Census Tract 8233.03 (part),S,,4519,1712,41.6787648,-87.7277801,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000158,2,3,17,031,H1,,,,,,,,823304,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,790242,0,Census Tract 8233.04 (part),S,,2840,1246,41.6758731,-87.7155459,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000159,2,3,17,031,H1,,,,,,,,823400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,01,,,,,,,,,,,,5160389,0,Census Tract 8234,S,,5052,1906,41.6616822,-87.6923717,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
